S.no,Content ID,Reaction Type,Score,Sentiment,Datetime,Content Type,Category,,,,
20252,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,want,70,positive,11-03-2021 13:48,GIF,veganism,,,,
20253,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,peeking,35,neutral,26-03-2021 20:05,GIF,veganism,,,,
20254,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,worried,12,negative,27-06-2020 16:54,GIF,veganism,,,,
20255,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,super love,75,positive,11-03-2021 00:47,GIF,veganism,,,,
20256,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,hate,5,negative,13-02-2021 11:49,GIF,veganism,,,,
20257,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,super love,75,positive,18-03-2021 13:21,GIF,veganism,,,,
20258,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,30,positive,22-06-2020 21:24,GIF,veganism,,,,
20259,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,30,positive,20-07-2020 05:45,GIF,veganism,,,,
20260,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,dislike,10,negative,09-02-2021 16:08,GIF,veganism,,,,
20261,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,intrigued,45,positive,30-05-2021 21:28,GIF,veganism,,,,
20262,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,intrigued,45,positive,24-02-2021 11:03,GIF,veganism,,,,
20263,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,30,positive,16-12-2020 00:23,GIF,veganism,,,,
20264,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,hate,5,negative,19-07-2020 17:18,GIF,veganism,,,,
20265,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,intrigued,45,positive,10-02-2021 14:16,GIF,veganism,,,,
20266,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,dislike,10,negative,14-03-2021 16:05,GIF,veganism,,,,
20267,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,30,positive,30-03-2021 14:02,GIF,veganism,,,,
20268,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,dislike,10,negative,02-06-2021 02:18,GIF,veganism,,,,
20269,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,want,70,positive,17-06-2021 05:15,GIF,veganism,,,,
20270,40727608-362e-4e10-970f-2b5a5f8c37c1,peeking,35,neutral,26-12-2020 09:23,photo,science,,,,
20271,40727608-362e-4e10-970f-2b5a5f8c37c1,interested,30,positive,12-10-2020 08:07,photo,science,,,,
20272,40727608-362e-4e10-970f-2b5a5f8c37c1,indifferent,20,neutral,04-03-2021 02:13,photo,science,,,,
20273,40727608-362e-4e10-970f-2b5a5f8c37c1,indifferent,20,neutral,03-10-2020 10:35,photo,science,,,,
20274,40727608-362e-4e10-970f-2b5a5f8c37c1,cherish,70,positive,06-07-2020 11:36,photo,science,,,,
20275,40727608-362e-4e10-970f-2b5a5f8c37c1,scared,15,negative,25-06-2020 14:29,photo,science,,,,
20276,40727608-362e-4e10-970f-2b5a5f8c37c1,disgust,0,negative,07-07-2020 23:23,photo,science,,,,
20277,40727608-362e-4e10-970f-2b5a5f8c37c1,heart,60,positive,01-10-2020 20:05,photo,science,,,,
20278,40727608-362e-4e10-970f-2b5a5f8c37c1,peeking,35,neutral,31-12-2020 13:56,photo,science,,,,
20279,40727608-362e-4e10-970f-2b5a5f8c37c1,intrigued,45,positive,08-05-2021 09:59,photo,science,,,,
20280,40727608-362e-4e10-970f-2b5a5f8c37c1,disgust,0,negative,31-12-2020 18:49,photo,science,,,,
20281,40727608-362e-4e10-970f-2b5a5f8c37c1,scared,15,negative,14-04-2021 19:57,photo,science,,,,
20282,40727608-362e-4e10-970f-2b5a5f8c37c1,love,65,positive,02-04-2021 15:40,photo,science,,,,
20283,40727608-362e-4e10-970f-2b5a5f8c37c1,cherish,70,positive,08-07-2020 13:21,photo,science,,,,
20284,40727608-362e-4e10-970f-2b5a5f8c37c1,peeking,35,neutral,14-04-2021 16:32,photo,science,,,,
20285,40727608-362e-4e10-970f-2b5a5f8c37c1,want,70,positive,28-04-2021 08:18,photo,science,,,,
20286,40727608-362e-4e10-970f-2b5a5f8c37c1,scared,15,negative,23-08-2020 01:21,photo,science,,,,
20287,40727608-362e-4e10-970f-2b5a5f8c37c1,super love,75,positive,30-07-2020 00:19,photo,science,,,,
20288,40727608-362e-4e10-970f-2b5a5f8c37c1,indifferent,20,neutral,06-05-2021 04:07,photo,science,,,,
20289,40727608-362e-4e10-970f-2b5a5f8c37c1,want,70,positive,20-11-2020 06:44,photo,science,,,,
20290,40727608-362e-4e10-970f-2b5a5f8c37c1,adore,72,positive,15-12-2020 17:11,photo,science,,,,
20291,40727608-362e-4e10-970f-2b5a5f8c37c1,want,70,positive,13-12-2020 02:03,photo,science,,,,
20292,40727608-362e-4e10-970f-2b5a5f8c37c1,worried,12,negative,06-11-2020 23:15,photo,science,,,,
20293,40727608-362e-4e10-970f-2b5a5f8c37c1,heart,60,positive,05-02-2021 04:07,photo,science,,,,
20294,40727608-362e-4e10-970f-2b5a5f8c37c1,super love,75,positive,15-01-2021 14:52,photo,science,,,,
20295,09f2e925-5086-42ad-8160-e763396a36ca,interested,30,positive,26-04-2021 08:56,audio,dogs,,,,
20296,09f2e925-5086-42ad-8160-e763396a36ca,dislike,10,negative,05-04-2021 05:05,audio,dogs,,,,
20297,09f2e925-5086-42ad-8160-e763396a36ca,hate,5,negative,05-01-2021 10:49,audio,dogs,,,,
20298,09f2e925-5086-42ad-8160-e763396a36ca,love,65,positive,09-10-2020 07:03,audio,dogs,,,,
20299,09f2e925-5086-42ad-8160-e763396a36ca,interested,30,positive,06-06-2021 09:43,audio,dogs,,,,
20300,09f2e925-5086-42ad-8160-e763396a36ca,peeking,35,neutral,04-11-2020 20:21,audio,dogs,,,,
20301,09f2e925-5086-42ad-8160-e763396a36ca,heart,60,positive,16-01-2021 22:00,audio,dogs,,,,
20302,09f2e925-5086-42ad-8160-e763396a36ca,love,65,positive,13-02-2021 15:46,audio,dogs,,,,
20303,09f2e925-5086-42ad-8160-e763396a36ca,scared,15,negative,04-06-2021 14:40,audio,dogs,,,,
20304,09f2e925-5086-42ad-8160-e763396a36ca,intrigued,45,positive,16-05-2021 12:36,audio,dogs,,,,
20305,09f2e925-5086-42ad-8160-e763396a36ca,super love,75,positive,28-12-2020 08:20,audio,dogs,,,,
20306,09f2e925-5086-42ad-8160-e763396a36ca,interested,30,positive,06-03-2021 14:41,audio,dogs,,,,
20307,09f2e925-5086-42ad-8160-e763396a36ca,peeking,35,neutral,04-03-2021 17:33,audio,dogs,,,,
20308,09f2e925-5086-42ad-8160-e763396a36ca,love,65,positive,01-05-2021 04:56,audio,dogs,,,,
20309,09f2e925-5086-42ad-8160-e763396a36ca,peeking,35,neutral,02-09-2020 03:42,audio,dogs,,,,
20310,09f2e925-5086-42ad-8160-e763396a36ca,disgust,0,negative,11-11-2020 02:22,audio,dogs,,,,
20311,09f2e925-5086-42ad-8160-e763396a36ca,worried,12,negative,15-08-2020 09:00,audio,dogs,,,,
20312,09f2e925-5086-42ad-8160-e763396a36ca,disgust,0,negative,28-06-2020 10:52,audio,dogs,,,,
20313,09f2e925-5086-42ad-8160-e763396a36ca,like,50,positive,08-03-2021 10:06,audio,dogs,,,,
20314,09f2e925-5086-42ad-8160-e763396a36ca,dislike,10,negative,06-01-2021 16:06,audio,dogs,,,,
20315,09f2e925-5086-42ad-8160-e763396a36ca,adore,72,positive,05-09-2020 05:03,audio,dogs,,,,
20316,09f2e925-5086-42ad-8160-e763396a36ca,cherish,70,positive,23-03-2021 15:43,audio,dogs,,,,
20317,09f2e925-5086-42ad-8160-e763396a36ca,want,70,positive,20-03-2021 08:19,audio,dogs,,,,
20318,09f2e925-5086-42ad-8160-e763396a36ca,worried,12,negative,14-10-2020 22:50,audio,dogs,,,,
20319,09f2e925-5086-42ad-8160-e763396a36ca,worried,12,negative,28-12-2020 05:09,audio,dogs,,,,
20320,09f2e925-5086-42ad-8160-e763396a36ca,indifferent,20,neutral,06-09-2020 09:19,audio,dogs,,,,
20321,09f2e925-5086-42ad-8160-e763396a36ca,scared,15,negative,05-03-2021 09:58,audio,dogs,,,,
20322,09f2e925-5086-42ad-8160-e763396a36ca,disgust,0,negative,27-11-2020 07:46,audio,dogs,,,,
20323,09f2e925-5086-42ad-8160-e763396a36ca,love,65,positive,24-12-2020 11:15,audio,dogs,,,,
20324,09f2e925-5086-42ad-8160-e763396a36ca,dislike,10,negative,11-07-2020 22:33,audio,dogs,,,,
20325,09f2e925-5086-42ad-8160-e763396a36ca,super love,75,positive,18-08-2020 00:56,audio,dogs,,,,
20326,09f2e925-5086-42ad-8160-e763396a36ca,cherish,70,positive,06-02-2021 04:44,audio,dogs,,,,
20327,09f2e925-5086-42ad-8160-e763396a36ca,intrigued,45,positive,23-05-2021 02:24,audio,dogs,,,,
20328,09f2e925-5086-42ad-8160-e763396a36ca,adore,72,positive,07-09-2020 11:06,audio,dogs,,,,
20329,09f2e925-5086-42ad-8160-e763396a36ca,hate,5,negative,09-12-2020 08:47,audio,dogs,,,,
20330,6cbac852-fec6-49e2-95db-d62edeb477d0,hate,5,negative,27-12-2020 00:34,video,healthy eating,,,,
20331,6cbac852-fec6-49e2-95db-d62edeb477d0,want,70,positive,16-10-2020 21:57,video,healthy eating,,,,
20332,6cbac852-fec6-49e2-95db-d62edeb477d0,peeking,35,neutral,10-05-2021 07:48,video,healthy eating,,,,
20333,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,72,positive,30-08-2020 06:38,video,healthy eating,,,,
20334,6cbac852-fec6-49e2-95db-d62edeb477d0,indifferent,20,neutral,09-12-2020 03:45,video,healthy eating,,,,
20335,6cbac852-fec6-49e2-95db-d62edeb477d0,interested,30,positive,01-05-2021 21:25,video,healthy eating,,,,
20336,6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,10,negative,17-12-2020 09:33,video,healthy eating,,,,
20337,6cbac852-fec6-49e2-95db-d62edeb477d0,worried,12,negative,30-01-2021 20:37,video,healthy eating,,,,
20338,6cbac852-fec6-49e2-95db-d62edeb477d0,heart,60,positive,05-01-2021 16:19,video,healthy eating,,,,
20339,6cbac852-fec6-49e2-95db-d62edeb477d0,heart,60,positive,04-11-2020 01:24,video,healthy eating,,,,
20340,6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,10,negative,02-03-2021 08:36,video,healthy eating,,,,
20341,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,72,positive,25-02-2021 20:05,video,healthy eating,,,,
20342,6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,10,negative,30-10-2020 16:26,video,healthy eating,,,,
20343,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,72,positive,05-04-2021 03:04,video,healthy eating,,,,
20344,6cbac852-fec6-49e2-95db-d62edeb477d0,want,70,positive,21-02-2021 14:45,video,healthy eating,,,,
20345,6cbac852-fec6-49e2-95db-d62edeb477d0,cherish,70,positive,08-03-2021 06:22,video,healthy eating,,,,
20346,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,72,positive,30-12-2020 23:17,video,healthy eating,,,,
20347,6cbac852-fec6-49e2-95db-d62edeb477d0,scared,15,negative,04-11-2020 12:43,video,healthy eating,,,,
20348,6cbac852-fec6-49e2-95db-d62edeb477d0,hate,5,negative,18-06-2020 21:09,video,healthy eating,,,,
20349,6cbac852-fec6-49e2-95db-d62edeb477d0,indifferent,20,neutral,24-04-2021 17:30,video,healthy eating,,,,
20350,6cbac852-fec6-49e2-95db-d62edeb477d0,indifferent,20,neutral,18-07-2020 13:12,video,healthy eating,,,,
20351,6cbac852-fec6-49e2-95db-d62edeb477d0,like,50,positive,15-05-2021 07:56,video,healthy eating,,,,
20352,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,72,positive,14-01-2021 20:29,video,healthy eating,,,,
20353,6cbac852-fec6-49e2-95db-d62edeb477d0,like,50,positive,01-08-2020 15:06,video,healthy eating,,,,
20354,6cbac852-fec6-49e2-95db-d62edeb477d0,peeking,35,neutral,28-09-2020 13:21,video,healthy eating,,,,
20355,6cbac852-fec6-49e2-95db-d62edeb477d0,super love,75,positive,26-05-2021 20:05,video,healthy eating,,,,
20356,6cbac852-fec6-49e2-95db-d62edeb477d0,hate,5,negative,02-12-2020 22:52,video,healthy eating,,,,
20357,6cbac852-fec6-49e2-95db-d62edeb477d0,scared,15,negative,03-04-2021 06:42,video,healthy eating,,,,
20358,6cbac852-fec6-49e2-95db-d62edeb477d0,super love,75,positive,29-12-2020 13:23,video,healthy eating,,,,
20359,6cbac852-fec6-49e2-95db-d62edeb477d0,worried,12,negative,31-07-2020 04:19,video,healthy eating,,,,
20360,6cbac852-fec6-49e2-95db-d62edeb477d0,super love,75,positive,18-02-2021 09:05,video,healthy eating,,,,
20361,6cbac852-fec6-49e2-95db-d62edeb477d0,love,65,positive,21-05-2021 19:12,video,healthy eating,,,,
20362,6cbac852-fec6-49e2-95db-d62edeb477d0,peeking,35,neutral,15-10-2020 21:20,video,healthy eating,,,,
20363,6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,10,negative,02-07-2020 22:38,video,healthy eating,,,,
20364,6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,10,negative,07-05-2021 07:22,video,healthy eating,,,,
20365,6cbac852-fec6-49e2-95db-d62edeb477d0,disgust,0,negative,02-01-2021 13:52,video,healthy eating,,,,
20366,6cbac852-fec6-49e2-95db-d62edeb477d0,super love,75,positive,08-10-2020 10:59,video,healthy eating,,,,
20367,6cbac852-fec6-49e2-95db-d62edeb477d0,worried,12,negative,26-02-2021 05:06,video,healthy eating,,,,
20368,6cbac852-fec6-49e2-95db-d62edeb477d0,hate,5,negative,04-08-2020 01:58,video,healthy eating,,,,
20369,445a06c1-3dea-4129-90eb-2384c0534eb6,scared,15,negative,21-03-2021 16:56,GIF,technology,,,,
20370,445a06c1-3dea-4129-90eb-2384c0534eb6,cherish,70,positive,02-07-2020 05:10,GIF,technology,,,,
20371,445a06c1-3dea-4129-90eb-2384c0534eb6,super love,75,positive,17-01-2021 10:07,GIF,technology,,,,
20372,445a06c1-3dea-4129-90eb-2384c0534eb6,scared,15,negative,16-01-2021 16:06,GIF,technology,,,,
20373,445a06c1-3dea-4129-90eb-2384c0534eb6,peeking,35,neutral,22-05-2021 09:26,GIF,technology,,,,
20374,445a06c1-3dea-4129-90eb-2384c0534eb6,worried,12,negative,25-05-2021 11:30,GIF,technology,,,,
20375,445a06c1-3dea-4129-90eb-2384c0534eb6,want,70,positive,31-08-2020 01:14,GIF,technology,,,,
20376,445a06c1-3dea-4129-90eb-2384c0534eb6,peeking,35,neutral,07-02-2021 15:07,GIF,technology,,,,
20377,445a06c1-3dea-4129-90eb-2384c0534eb6,disgust,0,negative,27-01-2021 06:35,GIF,technology,,,,
20378,445a06c1-3dea-4129-90eb-2384c0534eb6,like,50,positive,06-09-2020 15:29,GIF,technology,,,,
20379,445a06c1-3dea-4129-90eb-2384c0534eb6,scared,15,negative,06-05-2021 20:04,GIF,technology,,,,
20380,445a06c1-3dea-4129-90eb-2384c0534eb6,interested,30,positive,18-12-2020 11:29,GIF,technology,,,,
20381,445a06c1-3dea-4129-90eb-2384c0534eb6,intrigued,45,positive,12-03-2021 18:04,GIF,technology,,,,
20382,445a06c1-3dea-4129-90eb-2384c0534eb6,like,50,positive,15-01-2021 09:06,GIF,technology,,,,
20383,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,5,negative,08-03-2021 03:56,GIF,technology,,,,
20384,445a06c1-3dea-4129-90eb-2384c0534eb6,disgust,0,negative,09-12-2020 07:42,GIF,technology,,,,
20385,445a06c1-3dea-4129-90eb-2384c0534eb6,adore,72,positive,04-08-2020 13:38,GIF,technology,,,,
20386,445a06c1-3dea-4129-90eb-2384c0534eb6,interested,30,positive,11-08-2020 19:30,GIF,technology,,,,
20387,445a06c1-3dea-4129-90eb-2384c0534eb6,like,50,positive,25-11-2020 04:00,GIF,technology,,,,
20388,445a06c1-3dea-4129-90eb-2384c0534eb6,interested,30,positive,03-04-2021 17:29,GIF,technology,,,,
20389,445a06c1-3dea-4129-90eb-2384c0534eb6,peeking,35,neutral,07-04-2021 15:18,GIF,technology,,,,
20390,445a06c1-3dea-4129-90eb-2384c0534eb6,worried,12,negative,17-04-2021 11:46,GIF,technology,,,,
20391,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,5,negative,06-05-2021 17:21,GIF,technology,,,,
20392,445a06c1-3dea-4129-90eb-2384c0534eb6,interested,30,positive,23-03-2021 15:57,GIF,technology,,,,
20393,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,5,negative,02-01-2021 09:04,GIF,technology,,,,
20394,445a06c1-3dea-4129-90eb-2384c0534eb6,like,50,positive,26-12-2020 12:23,GIF,technology,,,,
20395,445a06c1-3dea-4129-90eb-2384c0534eb6,cherish,70,positive,19-01-2021 06:55,GIF,technology,,,,
20396,445a06c1-3dea-4129-90eb-2384c0534eb6,interested,30,positive,05-06-2021 18:21,GIF,technology,,,,
20397,445a06c1-3dea-4129-90eb-2384c0534eb6,scared,15,negative,25-11-2020 09:44,GIF,technology,,,,
20398,445a06c1-3dea-4129-90eb-2384c0534eb6,dislike,10,negative,25-10-2020 15:13,GIF,technology,,,,
20399,445a06c1-3dea-4129-90eb-2384c0534eb6,worried,12,negative,15-09-2020 18:43,GIF,technology,,,,
20400,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,5,negative,27-06-2020 01:36,GIF,technology,,,,
20401,445a06c1-3dea-4129-90eb-2384c0534eb6,dislike,10,negative,23-12-2020 04:36,GIF,technology,,,,
20402,445a06c1-3dea-4129-90eb-2384c0534eb6,dislike,10,negative,03-08-2020 02:20,GIF,technology,,,,
20403,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,5,negative,17-05-2021 13:44,GIF,technology,,,,
20404,445a06c1-3dea-4129-90eb-2384c0534eb6,peeking,35,neutral,06-04-2021 10:36,GIF,technology,,,,
20405,445a06c1-3dea-4129-90eb-2384c0534eb6,love,65,positive,04-12-2020 09:50,GIF,technology,,,,
20406,445a06c1-3dea-4129-90eb-2384c0534eb6,heart,60,positive,21-01-2021 02:05,GIF,technology,,,,
20407,445a06c1-3dea-4129-90eb-2384c0534eb6,dislike,10,negative,17-01-2021 06:28,GIF,technology,,,,
20408,445a06c1-3dea-4129-90eb-2384c0534eb6,intrigued,45,positive,31-10-2020 21:40,GIF,technology,,,,
20409,445a06c1-3dea-4129-90eb-2384c0534eb6,adore,72,positive,08-04-2021 15:03,GIF,technology,,,,
20410,445a06c1-3dea-4129-90eb-2384c0534eb6,like,50,positive,22-02-2021 06:07,GIF,technology,,,,
20411,445a06c1-3dea-4129-90eb-2384c0534eb6,want,70,positive,12-10-2020 14:21,GIF,technology,,,,
20412,445a06c1-3dea-4129-90eb-2384c0534eb6,super love,75,positive,26-09-2020 10:55,GIF,technology,,,,
20413,abf9ec3b-1d0f-4238-a8f8-137072dab287,dislike,10,negative,28-11-2020 20:55,GIF,veganism,,,,
20414,abf9ec3b-1d0f-4238-a8f8-137072dab287,want,70,positive,24-02-2021 02:38,GIF,veganism,,,,
20415,abf9ec3b-1d0f-4238-a8f8-137072dab287,hate,5,negative,19-11-2020 02:36,GIF,veganism,,,,
20416,abf9ec3b-1d0f-4238-a8f8-137072dab287,heart,60,positive,17-02-2021 17:24,GIF,veganism,,,,
20417,abf9ec3b-1d0f-4238-a8f8-137072dab287,heart,60,positive,22-06-2020 00:55,GIF,veganism,,,,
20418,abf9ec3b-1d0f-4238-a8f8-137072dab287,hate,5,negative,11-06-2021 22:16,GIF,veganism,,,,
20419,abf9ec3b-1d0f-4238-a8f8-137072dab287,cherish,70,positive,19-03-2021 19:12,GIF,veganism,,,,
20420,abf9ec3b-1d0f-4238-a8f8-137072dab287,intrigued,45,positive,01-12-2020 10:22,GIF,veganism,,,,
20421,abf9ec3b-1d0f-4238-a8f8-137072dab287,like,50,positive,05-08-2020 19:33,GIF,veganism,,,,
20422,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,15,negative,04-09-2020 15:15,GIF,veganism,,,,
20423,abf9ec3b-1d0f-4238-a8f8-137072dab287,love,65,positive,18-10-2020 01:56,GIF,veganism,,,,
20424,abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,30,positive,25-05-2021 03:17,GIF,veganism,,,,
20425,abf9ec3b-1d0f-4238-a8f8-137072dab287,heart,60,positive,29-05-2021 08:23,GIF,veganism,,,,
20426,abf9ec3b-1d0f-4238-a8f8-137072dab287,want,70,positive,09-03-2021 22:02,GIF,veganism,,,,
20427,abf9ec3b-1d0f-4238-a8f8-137072dab287,hate,5,negative,26-06-2020 05:41,GIF,veganism,,,,
20428,abf9ec3b-1d0f-4238-a8f8-137072dab287,love,65,positive,14-02-2021 13:38,GIF,veganism,,,,
20429,abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,30,positive,24-09-2020 15:55,GIF,veganism,,,,
20430,abf9ec3b-1d0f-4238-a8f8-137072dab287,love,65,positive,13-08-2020 22:51,GIF,veganism,,,,
20431,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,15,negative,16-01-2021 10:20,GIF,veganism,,,,
20432,abf9ec3b-1d0f-4238-a8f8-137072dab287,indifferent,20,neutral,09-07-2020 02:48,GIF,veganism,,,,
20433,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,15,negative,01-04-2021 09:40,GIF,veganism,,,,
20434,abf9ec3b-1d0f-4238-a8f8-137072dab287,like,50,positive,20-06-2020 19:51,GIF,veganism,,,,
20435,abf9ec3b-1d0f-4238-a8f8-137072dab287,heart,60,positive,09-01-2021 13:43,GIF,veganism,,,,
20436,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,15,negative,29-03-2021 23:38,GIF,veganism,,,,
20437,abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,30,positive,28-01-2021 11:07,GIF,veganism,,,,
20438,abf9ec3b-1d0f-4238-a8f8-137072dab287,worried,12,negative,14-11-2020 10:50,GIF,veganism,,,,
20439,abf9ec3b-1d0f-4238-a8f8-137072dab287,peeking,35,neutral,30-11-2020 08:28,GIF,veganism,,,,
20440,abf9ec3b-1d0f-4238-a8f8-137072dab287,peeking,35,neutral,12-09-2020 14:35,GIF,veganism,,,,
20441,abf9ec3b-1d0f-4238-a8f8-137072dab287,indifferent,20,neutral,20-02-2021 21:37,GIF,veganism,,,,
20442,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,15,negative,01-09-2020 20:40,GIF,veganism,,,,
20443,abf9ec3b-1d0f-4238-a8f8-137072dab287,disgust,0,negative,25-10-2020 08:20,GIF,veganism,,,,
20444,abf9ec3b-1d0f-4238-a8f8-137072dab287,dislike,10,negative,28-07-2020 03:23,GIF,veganism,,,,
20445,abf9ec3b-1d0f-4238-a8f8-137072dab287,worried,12,negative,24-08-2020 03:50,GIF,veganism,,,,
20446,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,15,negative,09-03-2021 09:23,GIF,veganism,,,,
20447,abf9ec3b-1d0f-4238-a8f8-137072dab287,hate,5,negative,18-06-2021 05:06,GIF,veganism,,,,
20448,abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,30,positive,31-05-2021 14:51,GIF,veganism,,,,
20449,abf9ec3b-1d0f-4238-a8f8-137072dab287,indifferent,20,neutral,14-08-2020 09:38,GIF,veganism,,,,
20450,abf9ec3b-1d0f-4238-a8f8-137072dab287,disgust,0,negative,22-06-2020 17:37,GIF,veganism,,,,
20451,abf9ec3b-1d0f-4238-a8f8-137072dab287,love,65,positive,24-03-2021 15:24,GIF,veganism,,,,
20452,abf9ec3b-1d0f-4238-a8f8-137072dab287,want,70,positive,25-04-2021 21:14,GIF,veganism,,,,
20453,abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,30,positive,29-12-2020 23:14,GIF,veganism,,,,
20454,abf9ec3b-1d0f-4238-a8f8-137072dab287,super love,75,positive,24-09-2020 11:18,GIF,veganism,,,,
20455,abf9ec3b-1d0f-4238-a8f8-137072dab287,indifferent,20,neutral,21-09-2020 17:22,GIF,veganism,,,,
20456,abf9ec3b-1d0f-4238-a8f8-137072dab287,peeking,35,neutral,24-05-2021 12:55,GIF,veganism,,,,
20457,abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,30,positive,15-07-2020 12:09,GIF,veganism,,,,
20458,abf9ec3b-1d0f-4238-a8f8-137072dab287,love,65,positive,25-11-2020 18:53,GIF,veganism,,,,
20459,60872f35-3eb4-4742-b3b0-48f15f11be66,love,65,positive,13-08-2020 22:13,video,travel,,,,
20460,60872f35-3eb4-4742-b3b0-48f15f11be66,peeking,35,neutral,28-12-2020 14:32,video,travel,,,,
20461,60872f35-3eb4-4742-b3b0-48f15f11be66,like,50,positive,18-05-2021 20:57,video,travel,,,,
20462,60872f35-3eb4-4742-b3b0-48f15f11be66,scared,15,negative,20-07-2020 14:26,video,travel,,,,
20463,60872f35-3eb4-4742-b3b0-48f15f11be66,heart,60,positive,31-12-2020 14:44,video,travel,,,,
20464,60872f35-3eb4-4742-b3b0-48f15f11be66,want,70,positive,19-02-2021 19:09,video,travel,,,,
20465,60872f35-3eb4-4742-b3b0-48f15f11be66,love,65,positive,04-11-2020 06:59,video,travel,,,,
20466,60872f35-3eb4-4742-b3b0-48f15f11be66,scared,15,negative,15-07-2020 02:12,video,travel,,,,
20467,60872f35-3eb4-4742-b3b0-48f15f11be66,love,65,positive,01-04-2021 23:14,video,travel,,,,
20468,60872f35-3eb4-4742-b3b0-48f15f11be66,love,65,positive,02-10-2020 15:55,video,travel,,,,
20469,60872f35-3eb4-4742-b3b0-48f15f11be66,cherish,70,positive,09-04-2021 23:49,video,travel,,,,
20470,60872f35-3eb4-4742-b3b0-48f15f11be66,worried,12,negative,20-05-2021 20:29,video,travel,,,,
20471,60872f35-3eb4-4742-b3b0-48f15f11be66,worried,12,negative,20-06-2020 14:39,video,travel,,,,
20472,60872f35-3eb4-4742-b3b0-48f15f11be66,heart,60,positive,30-11-2020 04:58,video,travel,,,,
20473,60872f35-3eb4-4742-b3b0-48f15f11be66,worried,12,negative,20-05-2021 08:28,video,travel,,,,
20474,60872f35-3eb4-4742-b3b0-48f15f11be66,intrigued,45,positive,07-02-2021 19:04,video,travel,,,,
20475,60872f35-3eb4-4742-b3b0-48f15f11be66,cherish,70,positive,14-08-2020 14:30,video,travel,,,,
20476,60872f35-3eb4-4742-b3b0-48f15f11be66,intrigued,45,positive,30-03-2021 07:32,video,travel,,,,
20477,60872f35-3eb4-4742-b3b0-48f15f11be66,indifferent,20,neutral,21-03-2021 05:59,video,travel,,,,
20478,1b6f05f1-df9e-4ad4-989e-029baf20478f,dislike,10,negative,16-01-2021 03:18,audio,fitness,,,,
20479,1b6f05f1-df9e-4ad4-989e-029baf20478f,indifferent,20,neutral,30-04-2021 06:26,audio,fitness,,,,
20480,1b6f05f1-df9e-4ad4-989e-029baf20478f,worried,12,negative,07-02-2021 13:35,audio,fitness,,,,
20481,1b6f05f1-df9e-4ad4-989e-029baf20478f,super love,75,positive,12-07-2020 18:59,audio,fitness,,,,
20482,1b6f05f1-df9e-4ad4-989e-029baf20478f,dislike,10,negative,27-08-2020 01:40,audio,fitness,,,,
20483,1b6f05f1-df9e-4ad4-989e-029baf20478f,love,65,positive,12-11-2020 01:35,audio,fitness,,,,
20484,1b6f05f1-df9e-4ad4-989e-029baf20478f,cherish,70,positive,13-08-2020 19:11,audio,fitness,,,,
